PERMNO,date,TICKER,TRDSTAT,PRC,RET,SHROUT,sprtrn
12448,20200228,FRC,A,100.57,-0.092983,171158,-0.08411
12448,20200331,FRC,A,82.28,-0.181863,171288,-0.125119
12448,20200430,FRC,A,104.29,0.269932,171288,0.126844
12448,20200529,FRC,A,108.17,0.037204,171288,0.045282
12448,20200630,FRC,A,105.99,-0.020153,171288,0.018388
12448,20200731,FRC,A,112.48,0.063119,171288,0.055101
12448,20200831,FRC,A,112.91,0.003823,171288,0.070065
12448,20200930,FRC,A,109.06,-0.034098,171288,-0.039228
12448,20201030,FRC,A,126.14,0.158445,171288,-0.027666
12448,20201130,FRC,A,129.56,0.027113,171288,0.107546
12448,20201231,FRC,A,146.92999,0.134069,171288,0.037121
12448,20210129,FRC,A,144.99001,-0.011842,171288,-0.011137
12448,20210226,FRC,A,164.75,0.136285,171288,0.026091
12448,20210331,FRC,A,166.75,0.01214,175990,0.042439
12448,20210430,FRC,A,183.24001,0.10021,175990,0.052425
12448,20210528,FRC,A,191.44,0.04475,175990,0.005487
12448,20210630,FRC,A,187.17,-0.022305,175990,0.022214
12448,20210730,FRC,A,195.02,0.043116,175990,0.022748
12448,20210831,FRC,A,198.94,0.0201,175990,0.02899
12448,20210930,FRC,A,192.88,-0.030461,176742,-0.047569
12448,20211029,FRC,A,216.33,0.122719,176742,0.069144
12448,20211130,FRC,A,209.66,-0.030833,176742,-0.008334
12448,20211231,FRC,A,206.50999,-0.015024,176742,0.043613
12448,20220131,FRC,A,173.59,-0.158346,176742,-0.052585
12448,20220228,FRC,A,173.25999,-0.001901,176742,-0.031361
12448,20220331,FRC,A,162.10001,-0.064412,176742,0.035773
12448,20220429,FRC,A,149.22,-0.077792,176742,-0.087957
12448,20220531,FRC,A,155.03,0.038936,176742,0.000053
12448,20220630,FRC,A,144.2,-0.069857,176742,-0.08392
12448,20220729,FRC,A,162.71001,0.130236,176742,0.091116
12448,20220831,FRC,A,151.83,-0.066867,176742,-0.04244
12448,20220930,FRC,A,130.55,-0.140157,176742,-0.093396
12448,20221031,FRC,A,120.1,-0.077978,176742,0.079863
12448,20221130,FRC,A,127.61,0.062531,176742,0.053753
12448,20221230,FRC,A,121.89,-0.044824,176742,-0.058971
12449,20130131,FLT,A,59.84,0.115377,84526,0.050428
12449,20130228,FLT,A,69.81,0.166611,81038,0.011061
12449,20130328,FLT,A,76.67,0.098267,81177,0.035988
12449,20130430,FLT,A,76.9,0.003,81386,0.018086
12449,20130531,FLT,A,87.08,0.13238,81404,0.020763
12449,20130628,FLT,A,81.3,-0.066376,81404,-0.014999
12449,20130731,FLT,A,89.77,0.104182,81404,0.049462
12449,20130830,FLT,A,103.11,0.148602,81836,-0.031298
12449,20130930,FLT,A,110.16,0.068374,81836,0.029749
12449,20131031,FLT,A,115.35,0.047113,82164,0.044596
12449,20131129,FLT,A,121.78,0.055743,82248,0.028049
12449,20131231,FLT,A,117.17,-0.037855,82248,0.023563
12449,20140131,FLT,A,106.32,-0.0926,82248,-0.035583
12449,20140228,FLT,A,129.92999,0.222065,82472,0.043117
12449,20140331,FLT,A,115.1,-0.114138,82480,0.006932
12449,20140430,FLT,A,114.13,-0.008427,82937,0.006201
12449,20140530,FLT,A,126.41,0.107597,82932,0.02103
12449,20140630,FLT,A,131.8,0.042639,82932,0.019058
12449,20140731,FLT,A,132.78999,0.007511,82932,-0.01508
12449,20140829,FLT,A,143.69,0.082085,83248,0.037655
12449,20140930,FLT,A,142.12,-0.010926,83248,-0.015514
12449,20141031,FLT,A,150.56,0.059386,83810,0.023201
12449,20141128,FLT,A,151.89,0.008834,83832,0.024534
12449,20141231,FLT,A,148.71001,-0.020936,83832,-0.004189
12449,20150130,FLT,A,140.5,-0.055208,83832,-0.031041
12449,20150227,FLT,A,153.42999,0.092028,91662,0.054893
12449,20150331,FLT,A,150.92,-0.016359,91677,-0.017396
12449,20150430,FLT,A,160.89,0.066061,91805,0.008521
12449,20150529,FLT,A,152.14,-0.054385,91805,0.010491
12449,20150630,FLT,A,156.06,0.025766,91805,-0.021012
12449,20150731,FLT,A,154.82001,-0.007946,91805,0.019742
12449,20150831,FLT,A,149.16,-0.036559,92075,-0.062581
12449,20150930,FLT,A,137.62,-0.077367,92075,-0.026443
12449,20151030,FLT,A,144.86,0.052609,92075,0.082983
12449,20151130,FLT,A,153.71001,0.061094,92161,0.000505
12449,20151231,FLT,A,142.92999,-0.070132,92161,-0.01753
12449,20160129,FLT,A,122.84,-0.140558,92161,-0.050735
12449,20160229,FLT,A,127.69,0.039482,92617,-0.004128
12449,20160331,FLT,A,148.75,0.164931,92617,0.065991
12449,20160429,FLT,A,154.67999,0.039865,92620,0.002699
12449,20160531,FLT,A,148.89,-0.037432,92551,0.015329
12449,20160630,FLT,A,143.13,-0.038686,92551,0.000906
12449,20160729,FLT,A,151.67999,0.059736,92551,0.03561
12449,20160831,FLT,A,164.2,0.082542,92574,-0.001219
12449,20160930,FLT,A,173.73,0.058039,92574,-0.001234
12449,20161031,FLT,A,175.3,0.009037,92574,-0.019426
12449,20161130,FLT,A,149.34,-0.148089,92792,0.034174
12449,20161230,FLT,A,141.52,-0.052364,92792,0.018201
12449,20170131,FLT,A,147.49001,0.042185,92792,0.017884
12449,20170228,FLT,A,170,0.15262,91837,0.037198
12449,20170331,FLT,A,151.42999,-0.109235,91892,-0.000389
12449,20170428,FLT,A,141.14,-0.067952,91892,0.009091
12449,20170531,FLT,A,144.28999,0.022318,92258,0.011576
12449,20170630,FLT,A,144.21001,-0.000554,92258,0.004814
12449,20170731,FLT,A,152.06,0.054434,91879,0.019349
12449,20170831,FLT,A,143.77,-0.054518,91879,0.000546
12449,20170929,FLT,A,154.77,0.076511,91879,0.019303
12449,20171031,FLT,A,165.27,0.067843,91879,0.022188
12449,20171130,FLT,A,181.87,0.100442,89561,0.028083
12449,20171229,FLT,A,192.42999,0.058063,89561,0.009832
12449,20180131,FLT,A,212.5,0.104298,89754,0.056179
12449,20180228,FLT,A,199.92999,-0.059153,89804,-0.038947
12449,20180329,FLT,A,202.5,0.012855,89809,-0.026885
12449,20180430,FLT,A,207.28,0.023605,89638,0.002719
12449,20180531,FLT,A,199.35001,-0.038257,89638,0.021608
12449,20180629,FLT,A,210.64999,0.056684,89638,0.004842
12449,20180731,FLT,A,217,0.030145,89638,0.036022
12449,20180831,FLT,A,213.74001,-0.015023,88389,0.030263
12449,20180928,FLT,A,227.84,0.065968,88389,0.004294
12449,20181031,FLT,A,200.03,-0.122059,88648,-0.069403
12449,20181130,FLT,A,193.39999,-0.033145,88156,0.017859
12449,20181231,FLT,A,185.72,-0.03971,85781,-0.091777
12449,20190131,FLT,A,201.81,0.086636,85781,0.078684
12449,20190228,FLT,A,233.28,0.155939,85845,0.029729
12449,20190329,FLT,A,246.59,0.057056,85858,0.017924
12449,20190430,FLT,A,260.95001,0.058234,86193,0.039313
12449,20190531,FLT,A,258.20999,-0.0105,86193,-0.065778
12449,20190628,FLT,A,280.85001,0.087681,86193,0.06893
12449,20190731,FLT,A,284.17001,0.011821,86193,0.013128
12449,20190830,FLT,A,298.39999,0.050076,86568,-0.018092
12449,20190930,FLT,A,286.78,-0.038941,86568,0.017181
12449,20191031,FLT,A,294.22,0.025943,86568,0.020432
12449,20191129,FLT,A,306.92001,0.043165,86781,0.034047
12449,20191231,FLT,A,287.72,-0.062557,86781,0.02859
12449,20200131,FLT,A,315.23001,0.095614,86781,-0.001628
12449,20200228,FLT,A,265.79001,-0.156838,85342,-0.08411
12449,20200331,FLT,A,186.53999,-0.298168,85429,-0.125119
12449,20200430,FLT,A,241.25,0.293288,85429,0.126844
12449,20200529,FLT,A,243.78999,0.010528,83802,0.045282
12449,20200630,FLT,A,251.53,0.031749,83802,0.018388
12449,20200731,FLT,A,258.57001,0.027989,83802,0.055101
12449,20200831,FLT,A,251.45,-0.027536,84052,0.070065
12449,20200930,FLT,A,238.10001,-0.053092,84052,-0.039228
12449,20201030,FLT,A,220.91,-0.072197,84052,-0.027666
12449,20201130,FLT,A,265.20999,0.200534,83402,0.107546
12449,20201231,FLT,A,272.82999,0.028732,83402,0.037121
12449,20210129,FLT,A,242.75,-0.110252,83402,-0.011137
12449,20210226,FLT,A,277.31,0.142369,83666,0.026091
12449,20210331,FLT,A,268.63,-0.031301,83416,0.042439
12449,20210430,FLT,A,287.72,0.071064,83350,0.052425
12449,20210528,FLT,A,274.44,-0.046156,83350,0.005487
12449,20210630,FLT,A,256.06,-0.066973,83350,0.022214
12449,20210730,FLT,A,258.22,0.008436,83350,0.022748
12449,20210831,FLT,A,263.28,0.019596,82604,0.02899
12449,20210930,FLT,A,261.26999,-0.007634,82604,-0.047569
12449,20211029,FLT,A,247.41,-0.053049,82604,0.069144
12449,20211130,FLT,A,207.13,-0.162807,81199,-0.008334
12449,20211231,FLT,A,223.84,0.080674,81199,0.043613
12449,20220131,FLT,A,238.25999,0.064421,81199,-0.052585
12449,20220228,FLT,A,234.2,-0.01704,81199,-0.031361
12449,20220331,FLT,A,249.06,0.06345,77887,0.035773
12449,20220429,FLT,A,249.52,0.001847,77341,-0.087957
12449,20220531,FLT,A,248.81,-0.002845,77341,0.000053
12449,20220630,FLT,A,210.11,-0.15554,77341,-0.08392
12449,20220729,FLT,A,220.09,0.047499,77341,0.091116
12449,20220831,FLT,A,212.53,-0.03435,75013,-0.04244
12449,20220930,FLT,A,176.17,-0.171082,75013,-0.093396
12449,20221031,FLT,A,186.12,0.05648,75013,0.079863
12449,20221130,FLT,A,196.2,0.054159,73752,0.053753
12449,20221230,FLT,A,183.67999,-0.063812,73752,-0.058971
12490,20130131,IBM,A,203.07001,0.060141,1129932,0.050428
12490,20130228,IBM,A,200.83,-0.006845,1114510,0.011061
12490,20130328,IBM,A,213.3,0.062092,1114510,0.035988
12490,20130430,IBM,A,202.53999,-0.050445,1108794,0.018086
12490,20130531,IBM,A,208.02,0.031747,1108794,0.020763
12490,20130628,IBM,A,191.11,-0.08129,1108794,-0.014999
12490,20130731,IBM,A,195.03999,0.020564,1095426,0.049462
12490,20130830,IBM,A,182.27,-0.060603,1095426,-0.031298
12490,20130930,IBM,A,185.17999,0.015965,1095426,0.029749
12490,20131031,IBM,A,179.21001,-0.032239,1085854,0.044596
12490,20131129,IBM,A,179.67999,0.007924,1085854,0.028049
12490,20131231,IBM,A,187.57001,0.043911,1085854,0.023563
12490,20140131,IBM,A,176.67999,-0.058058,1085854,-0.035583
12490,20140228,IBM,A,185.17,0.05343,1041341,0.043117
12490,20140331,IBM,A,192.49001,0.039531,1041341,0.006932
12490,20140430,IBM,A,196.47,0.020676,1012183,0.006201
12490,20140530,IBM,A,184.36,-0.056039,1012183,0.02103
12490,20140630,IBM,A,181.27,-0.016761,1012183,0.019058
12490,20140731,IBM,A,191.67,0.057373,997592,-0.01508
12490,20140829,IBM,A,192.3,0.009026,997592,0.037655
12490,20140930,IBM,A,189.83,-0.012845,997592,-0.015514
12490,20141031,IBM,A,164.39999,-0.133962,989660,0.023201
12490,20141128,IBM,A,162.17,-0.006873,989660,0.024534
12490,20141231,IBM,A,160.44,-0.010668,989660,-0.004189
12490,20150130,IBM,A,153.31,-0.04444,991000,-0.031041
12490,20150227,IBM,A,161.94,0.063466,988424,0.054893
12490,20150331,IBM,A,160.5,-0.008892,988424,-0.017396
12490,20150430,IBM,A,171.28999,0.067227,984734,0.008521
12490,20150529,IBM,A,169.64999,-0.001985,984734,0.010491
12490,20150630,IBM,A,162.66,-0.041202,984734,-0.021012
12490,20150731,IBM,A,161.99001,-0.004119,979530,0.019742
12490,20150831,IBM,A,147.89,-0.079017,979530,-0.062581
12490,20150930,IBM,A,144.97,-0.019744,979530,-0.026443
12490,20151030,IBM,A,140.08,-0.033731,970110,0.082983
12490,20151130,IBM,A,139.42,0.004569,970110,0.000505
12490,20151231,IBM,A,137.62,-0.012911,970110,-0.01753
12490,20160129,IBM,A,124.79,-0.093228,970110,-0.050735
12490,20160229,IBM,A,131.03,0.060421,960881,-0.004128
12490,20160331,IBM,A,151.45,0.155842,960881,0.065991
12490,20160429,IBM,A,145.94,-0.036382,959962,0.002699
12490,20160531,IBM,A,153.74001,0.06304,959962,0.015329
12490,20160630,IBM,A,151.78,-0.012749,959962,0.000906
12490,20160729,IBM,A,160.62,0.058242,955844,0.03561
12490,20160831,IBM,A,158.88,-0.002117,955844,-0.001219
12490,20160930,IBM,A,158.85001,-0.000189,955844,-0.001234
12490,20161031,IBM,A,153.69,-0.032483,950855,-0.019426
12490,20161130,IBM,A,162.22,0.064611,950855,0.034174
12490,20161230,IBM,A,165.99001,0.02324,950855,0.018201
12490,20170131,IBM,A,174.52,0.051389,950855,0.017884
12490,20170228,IBM,A,179.82001,0.038391,943213,0.037198
12490,20170331,IBM,A,174.14,-0.031587,943213,-0.000389
12490,20170428,IBM,A,160.28999,-0.079534,939497,0.009091
12490,20170531,IBM,A,152.63,-0.03843,939497,0.011576
12490,20170630,IBM,A,153.83,0.007862,939497,0.004814
12490,20170731,IBM,A,144.67,-0.059546,931940,0.019349
12490,20170831,IBM,A,143.03,-0.000968,931940,0.000546
12490,20170929,IBM,A,145.08,0.014333,931940,0.019303
12490,20171031,IBM,A,154.06,0.061897,925791,0.022188
12490,20171130,IBM,A,153.97,0.009152,925791,0.028083
12490,20171229,IBM,A,153.42,-0.003572,925791,0.009832
12490,20180131,IBM,A,163.7,0.067006,925791,0.056179
12490,20180228,IBM,A,155.83,-0.038913,921168,-0.038947
12490,20180329,IBM,A,153.42999,-0.015401,921168,-0.026885
12490,20180430,IBM,A,144.96001,-0.055204,917968,0.002719
12490,20180531,IBM,A,141.31,-0.014349,917968,0.021608
12490,20180629,IBM,A,139.7,-0.011393,917968,0.004842
12490,20180731,IBM,A,144.92999,0.037437,912768,0.036022
12490,20180831,IBM,A,146.48,0.021528,912768,0.030263
12490,20180928,IBM,A,151.21001,0.032291,912768,0.004294
12490,20181031,IBM,A,115.43,-0.236625,908794,-0.069403
12490,20181130,IBM,A,124.27,0.090184,908794,0.017859
12490,20181231,IBM,A,113.67,-0.085298,908794,-0.091777
12490,20190131,IBM,A,134.42,0.182546,908794,0.078684
12490,20190228,IBM,A,138.13,0.03928,889866,0.029729
12490,20190329,IBM,A,141.10001,0.021501,889866,0.017924
12490,20190430,IBM,A,140.27,-0.005882,886643,0.039313
12490,20190531,IBM,A,126.99,-0.083125,886643,-0.065778
12490,20190628,IBM,A,137.89999,0.085912,886643,0.06893
12490,20190731,IBM,A,148.24001,0.074982,885875,0.013128
12490,20190830,IBM,A,135.53,-0.074811,885875,-0.018092
12490,20190930,IBM,A,145.42,0.072973,885875,0.017181
12490,20191031,IBM,A,133.73,-0.080388,885637,0.020432
12490,20191129,IBM,A,134.45,0.017498,885637,0.034047
12490,20191231,IBM,A,134.03999,-0.003049,885637,0.02859
12490,20200131,IBM,A,143.73,0.072292,885637,-0.001628
12490,20200228,IBM,A,130.14999,-0.083212,888408,-0.08411
12490,20200331,IBM,A,110.93,-0.147676,888408,-0.125119
12490,20200430,IBM,A,125.56,0.131885,887892,0.126844
12490,20200529,IBM,A,124.9,0.007725,887892,0.045282
12490,20200630,IBM,A,120.77,-0.033066,887892,0.018388
12490,20200731,IBM,A,122.94,0.017968,890579,0.055101
12490,20200831,IBM,A,123.31,0.016268,890579,0.070065
12490,20200930,IBM,A,121.67,-0.0133,890579,-0.039228
12490,20201030,IBM,A,111.66,-0.082272,891057,-0.027666
12490,20201130,IBM,A,123.52,0.120813,891057,0.107546
12490,20201231,IBM,A,125.88,0.019106,891057,0.037121
12490,20210129,IBM,A,119.11,-0.053781,891057,-0.011137
12490,20210226,IBM,A,118.93,0.012174,893594,0.026091
12490,20210331,IBM,A,133.25999,0.120491,893594,0.042439
12490,20210430,IBM,A,141.88,0.064686,893523,0.052425
12490,20210528,IBM,A,143.74001,0.024669,893523,0.005487
12490,20210630,IBM,A,146.59,0.019827,893523,0.022214
12490,20210730,IBM,A,140.96001,-0.038406,896320,0.022748
12490,20210831,IBM,A,140.34,0.007236,896320,0.02899
12490,20210930,IBM,A,138.92999,-0.010047,896320,-0.047569
12490,20211029,IBM,A,125.1,-0.099546,896320,0.069144
12490,20211130,IBM,A,117.1,-0.009401,896800,-0.008334
12490,20211231,IBM,A,133.66,0.141418,896800,0.043613
12490,20220131,IBM,A,133.57001,-0.000673,896800,-0.052585
12490,20220228,IBM,A,122.51,-0.070525,896800,-0.031361
12490,20220331,IBM,A,130.02,0.061301,899310,0.035773
12490,20220429,IBM,A,132.21001,0.016844,899310,-0.087957
12490,20220531,IBM,A,138.84,0.062628,899435,0.000053
12490,20220630,IBM,A,141.19,0.016926,899435,-0.08392
12490,20220729,IBM,A,130.78999,-0.07366,899435,0.091116
12490,20220831,IBM,A,128.45,-0.005276,903180,-0.04244
12490,20220930,IBM,A,118.81,-0.075049,903180,-0.093396
12490,20221031,IBM,A,138.28999,0.163959,904126,0.079863
12490,20221130,IBM,A,148.89999,0.088654,904126,0.053753
12490,20221230,IBM,A,140.89,-0.053794,904126,-0.058971
12542,20130131,NLSN,A,32.51,0.062766,362170,0.050428
12542,20130228,NLSN,A,33.69,0.036297,373294,0.011061
12542,20130328,NLSN,A,35.82,0.067973,373689,0.035988
12542,20130430,NLSN,A,34.62,-0.033501,373938,0.018086
12542,20130531,NLSN,A,33.91,-0.020508,375790,0.020763
12542,20130628,NLSN,A,33.59,-0.004718,375790,-0.014999
12542,20130731,NLSN,A,33.42,-0.005061,377118,0.049462
12542,20130830,NLSN,A,34.5,0.0383,377356,-0.031298
12542,20130930,NLSN,A,36.45,0.056522,377356,0.029749
12542,20131031,NLSN,A,39.44,0.08203,377684,0.044596
12542,20131129,NLSN,A,43.16,0.099392,378277,0.028049
12542,20131231,NLSN,A,45.89,0.063253,378277,0.023563
12542,20140131,NLSN,A,42.29,-0.078448,378277,-0.035583
12542,20140228,NLSN,A,47.34,0.119414,378866,0.043117
12542,20140331,NLSN,A,44.63,-0.053021,379045,0.006932
12542,20140430,NLSN,A,46.95,0.051983,378912,0.006201
12542,20140530,NLSN,A,48.26,0.027902,378912,0.02103
12542,20140630,NLSN,A,48.41,0.008288,379479,0.019058
12542,20140731,NLSN,A,46.11,-0.047511,380295,-0.01508
12542,20140829,NLSN,A,46.99,0.024507,380295,0.037655
12542,20140930,NLSN,A,44.33,-0.056608,380295,-0.015514
12542,20141031,NLSN,A,42.49,-0.041507,381074,0.023201
12542,20141128,NLSN,A,41.77,-0.011061,381074,0.024534
12542,20141231,NLSN,A,44.73,0.070864,375717,-0.004189
12542,20150130,NLSN,A,43.56,-0.026157,375717,-0.031041
12542,20150227,NLSN,A,45.21,0.037879,371263,0.054893
12542,20150331,NLSN,A,44.57,-0.008626,370690,-0.017396
12542,20150430,NLSN,A,44.94,0.008302,369103,0.008521
12542,20150529,NLSN,A,44.99,0.001113,368056,0.010491
12542,20150630,NLSN,A,44.77,0.001334,368056,-0.021012
12542,20150731,NLSN,A,48.46,0.082421,366860,0.019742
12542,20150831,NLSN,A,45.23,-0.060875,366860,-0.062581
12542,20150930,NLSN,A,44.47,-0.016803,366860,-0.026443
12542,20151030,NLSN,A,47.51,0.068361,364058,0.082983
12542,20151130,NLSN,A,46.68,-0.011576,364058,0.000505
12542,20151231,NLSN,A,46.6,-0.001714,364058,-0.01753
12542,20160129,NLSN,A,48.16,0.033476,364058,-0.050735
12542,20160229,NLSN,A,50.34,0.045266,361879,-0.004128
12542,20160331,NLSN,A,52.66,0.051649,361879,0.065991
12542,20160429,NLSN,A,52.14,-0.009875,361111,0.002699
12542,20160531,NLSN,A,53.39,0.029919,360805,0.015329
12542,20160630,NLSN,A,51.97,-0.026597,360805,0.000906
12542,20160729,NLSN,A,53.86,0.036367,357346,0.03561
12542,20160831,NLSN,A,53.28,-0.005013,357346,-0.001219
12542,20160930,NLSN,A,53.57,0.005443,357346,-0.001234
12542,20161031,NLSN,A,45.02,-0.159604,357430,-0.019426
12542,20161130,NLSN,A,43.1,-0.035762,357430,0.034174
12542,20161230,NLSN,A,41.95,-0.026682,357430,0.018201
12542,20170131,NLSN,A,40.91,-0.024791,357430,0.017884
12542,20170228,NLSN,A,44.36,0.091909,357540,0.037198
12542,20170331,NLSN,A,41.31,-0.068756,357540,-0.000389
12542,20170428,NLSN,A,41.13,-0.004357,357302,0.009091
12542,20170531,NLSN,A,38.48,-0.056163,357302,0.011576
12542,20170630,NLSN,A,38.66,0.004678,357302,0.004814
12542,20170731,NLSN,A,43.01,0.112519,356577,0.019349
12542,20170831,NLSN,A,38.85,-0.088817,356577,0.000546
12542,20170929,NLSN,A,41.45,0.066924,356577,0.019303
12542,20171031,NLSN,A,37.07,-0.10567,356168,0.022188
12542,20171130,NLSN,A,36.72,-0.00027,356168,0.028083
12542,20171229,NLSN,A,36.4,-0.008715,356168,0.009832
12542,20180131,NLSN,A,37.41,0.027747,356168,0.056179
12542,20180228,NLSN,A,32.63,-0.127773,356644,-0.038947
12542,20180329,NLSN,A,31.79,-0.015323,356644,-0.026885
12542,20180430,NLSN,A,31.45,-0.010695,356225,0.002719
12542,20180531,NLSN,A,30.17,-0.0407,356225,0.021608
12542,20180629,NLSN,A,30.93,0.036792,356225,0.004842
12542,20180731,NLSN,A,23.56,-0.23828,356225,0.036022
12542,20180831,NLSN,A,26,0.118421,356225,0.030263
12542,20180928,NLSN,A,27.66,0.063846,356225,0.004294
12542,20181031,NLSN,A,25.98,-0.060738,354983,-0.069403
12542,20181130,NLSN,A,27.17,0.059276,354983,0.017859
12542,20181231,NLSN,A,23.33,-0.141332,354983,-0.091777
12542,20190131,NLSN,A,25.68,0.100729,354983,0.078684
12542,20190228,NLSN,A,26.2,0.020249,355447,0.029729
12542,20190329,NLSN,A,23.67,-0.083206,355447,0.017924
12542,20190430,NLSN,A,25.53,0.078581,355494,0.039313
12542,20190531,NLSN,A,22.73,-0.109675,355494,-0.065778
12542,20190628,NLSN,A,22.6,0.009679,355494,0.06893
12542,20190731,NLSN,A,23.16,0.024779,355674,0.013128
12542,20190830,NLSN,A,20.76,-0.088515,355674,-0.018092
12542,20190930,NLSN,A,21.25,0.023603,355674,0.017181
12542,20191031,NLSN,A,20.16,-0.051294,355674,0.020432
12542,20191129,NLSN,A,19.55,-0.027282,355810,0.034047
12542,20191231,NLSN,A,20.3,0.038363,355810,0.02859
12542,20200131,NLSN,A,20.4,0.004926,355810,-0.001628
12542,20200228,NLSN,A,18.21,-0.107353,356369,-0.08411
12542,20200331,NLSN,A,12.54,-0.308072,356369,-0.125119
12542,20200430,NLSN,A,14.73,0.174641,356475,0.126844
12542,20200529,NLSN,A,13.89,-0.057026,356476,0.045282
12542,20200630,NLSN,A,14.86,0.074154,356476,0.018388
12542,20200731,NLSN,A,14.43,-0.028937,356476,0.055101
12542,20200831,NLSN,A,15.28,0.063063,356754,0.070065
12542,20200930,NLSN,A,14.18,-0.071989,356754,-0.039228
12542,20201030,NLSN,A,13.51,-0.04725,356754,-0.027666
12542,20201130,NLSN,A,16.17,0.201332,356999,0.107546
12542,20201231,NLSN,A,20.87,0.290662,356999,0.037121
12542,20210129,NLSN,A,22.33,0.069957,356999,-0.011137
12542,20210226,NLSN,A,22.41,0.003583,357792,0.026091
12542,20210331,NLSN,A,25.15,0.124944,357792,0.042439
12542,20210430,NLSN,A,25.65,0.019881,358497,0.052425
